scientificName,nameJa,author,source,photoUrl,licenseCode,licenseUrl,credit
Boa constrictor,ボアコンストリクター,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/102416341,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Boa constrictor [Boa constrictor] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/102416341. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Boletus edulis,ヤマドリタケ,Мандрівниця,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%D0%91%D1%96%D0%BB%D0%B8%D0%B9_%D0%B3%D1%80%D0%B8%D0%B1_%D1%83_%D0%93%D0%B0%D0%B4%D1%8F%D1%86%D1%8C%D0%BA%D0%BE%D0%BC%D1%83_%D1%81%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D0%BE%D0%BC%D1%83_%D0%B1%D0%BE%D1%80%D1%83._%D0%9F%D0%BE%D0%BB%D1%82%D0%B0%D0%B2%D1%89%D0%B8%D0%BD%D0%B0_2012_%D1%80%D0%BE%D0%BA%D1%83_03.jpg,cc-by,https://creativecommons.org/licenses/by/4.0,"Білий гриб у Гадяцькому сосновому бору. Полтавщина 2012 року 03 [Boletus edulis] — Мандрівниця / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:%D0%91%D1%96%D0%BB%D0%B8%D0%B9_%D0%B3%D1%80%D0%B8%D0%B1_%D1%83_%D0%93%D0%B0%D0%B4%D1%8F%D1%86%D1%8C%D0%BA%D0%BE%D0%BC%D1%83_%D1%81%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D0%BE%D0%BC%D1%83_%D0%B1%D0%BE%D1%80%D1%83._%D0%9F%D0%BE%D0%BB%D1%82%D0%B0%D0%B2%D1%89%D0%B8%D0%BD%D0%B0_2012_%D1%80%D0%BE%D0%BA%D1%83_03.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Bombus terrestris,セイヨウオオマルハナバチ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/60648454,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Bombus terrestris [Bombus terrestris] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/60648454. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Bombyx mori,カイコ,Image details Casio EX ZR1000 Orikrin1998 CC-BY-3.0,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vers_%C3%A0_soie_(4).JPG,cc-by,https://creativecommons.org/licenses/by/3.0,"Vers à soie (4) [Bombyx mori] — Image details Casio EX ZR1000 Orikrin1998 CC-BY-3.0 / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/3.0); source: https://commons.wikimedia.org/wiki/File:Vers_%C3%A0_soie_(4).JPG. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Bos taurus,ウシ,Paulius Rupšas,iNaturalist,https://www.inaturalist.org/photos/29102489,cc-by,https://creativecommons.org/licenses/by/4.0/,"Bos taurus [Bos taurus] — Paulius Rupšas / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/29102489. Original attribution: (c) Paulius Rupšas, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Botrytis cinerea,灰色かび病菌,Schlaghecken Josef,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Himbeere_(Rubus_idaeus)_mit_Grauschimmel_(Botrytis_cinerea)-Josef_Schlaghecken.jpg,cc-by,https://creativecommons.org/licenses/by/4.0,"Himbeere (Rubus idaeus) mit Grauschimmel (Botrytis cinerea)-Josef Schlaghecken [Botrytis cinerea] — Schlaghecken Josef / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Himbeere_(Rubus_idaeus)_mit_Grauschimmel_(Botrytis_cinerea)-Josef_Schlaghecken.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Bradypus variegatus,ノドチャミユビナマケモノ,Aitor,iNaturalist,https://www.inaturalist.org/photos/60587910,cc-by,https://creativecommons.org/licenses/by/4.0/,"Bradypus variegatus [Bradypus variegatus] — Aitor / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/60587910. Original attribution: (c) Aitor, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Branchiostoma lanceolatum,ヨーロッパナメクジウオ,Hans Hillewaert,iNaturalist,https://www.inaturalist.org/photos/14958565,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0/,"Branchiostoma lanceolatum [Branchiostoma lanceolatum] — Hans Hillewaert / iNaturalist, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/14958565. Original attribution: (c) Hans Hillewaert, some rights reserved (CC BY-SA). Resized and re-encoded; no subject alteration."
Branta canadensis,カナダガン,Henry Van T. Cotter,iNaturalist,https://www.inaturalist.org/photos/37800057,cc-by,https://creativecommons.org/licenses/by/4.0/,"Branta canadensis [Branta canadensis] — Henry Van T. Cotter / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/37800057. Original attribution: (c) Henry Van T. Cotter, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Breviolum minutum,ブレビオルム・ミヌトゥム（サンゴ共生藻）,"Kaz Kawamura, Satoko Sekida, Koki Nishitsuji, Eiichi Shoguchi, Kanako Hisata, Shigeki Fujiwara, Noriyuki Satoh",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Fmars-08-706308-g002.jpg,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0,"Fmars-08-706308-g002 [Breviolum minutum] — Kaz Kawamura, Satoko Sekida, Koki Nishitsuji, Eiichi Shoguchi, Kanako Hisata, Shigeki Fujiwara, Noriyuki Satoh / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Fmars-08-706308-g002.jpg. Original attribution: Fig. 2 at https://www.frontiersin.org/articles/10.3389/fmars.2021.706308/full In vitro Symbiosis of Reef-Building Coral Cells With Photosynthetic Dinoflagellates. In: Front. Mar. Sci., doi:10.3389/fmars.2021.706308. Resized and re-encoded; no subject alteration."
Bubo bubo,ワシミミズク,JarroNevsbaru,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Eurasian_eagle_owl_(Bubo_bubo)_2024.jpg,cc-by,https://creativecommons.org/licenses/by/4.0,"Eurasian eagle owl (Bubo bubo) 2024 [Bubo bubo] — JarroNevsbaru / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Eurasian_eagle_owl_(Bubo_bubo)_2024.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Bubo scandiacus,シロフクロウ,Dustin Snider,iNaturalist,https://www.inaturalist.org/photos/343832881,cc-by,https://creativecommons.org/licenses/by/4.0/,"Bubo scandiacus [Bubo scandiacus] — Dustin Snider / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/343832881. Original attribution: (c) Dustin Snider, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Buceros bicornis,オオサイチョウ,Rejoice Gassah,iNaturalist,https://www.inaturalist.org/photos/128362707,cc-by,https://creativecommons.org/licenses/by/4.0/,"Buceros bicornis [Buceros bicornis] — Rejoice Gassah / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/128362707. Original attribution: (c) Rejoice Gassah, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Bufo bufo,ヨーロッパヒキガエル,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/235371826,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Bufo bufo [Bufo bufo] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/235371826. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Cacatua galerita,キバタン,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/285768739,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Cacatua galerita [Cacatua galerita] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/285768739. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Caenorhabditis elegans,シー・エレガンス,Casey H. Richart,iNaturalist,https://www.inaturalist.org/photos/28187857,cc-by,https://creativecommons.org/licenses/by/4.0/,"Caenorhabditis elegans [Caenorhabditis elegans] — Casey H. Richart / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/28187857. Original attribution: (c) Casey H. Richart, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Caiman crocodilus,メガネカイマン,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/266687776,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Caiman crocodilus [Caiman crocodilus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/266687776. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Calanus finmarchicus,カラヌス・フィンマルキクス（北大西洋カイアシ類）,Leïla Brunner,iNaturalist,https://www.inaturalist.org/photos/198195756,cc-by,https://creativecommons.org/licenses/by/4.0/,"Calanus finmarchicus [Calanus finmarchicus] — Leïla Brunner / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/198195756. Original attribution: (c) Leïla Brunner, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Callinectes sapidus,アオガニ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/11795109,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Callinectes sapidus [Callinectes sapidus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/11795109. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Callithrix jacchus,コモンマーモセット,Antonio Nonato,iNaturalist,https://www.inaturalist.org/photos/504048647,cc-by,https://creativecommons.org/licenses/by/4.0/,"Callithrix jacchus [Callithrix jacchus] — Antonio Nonato / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/504048647. Original attribution: (c) Antonio Nonato, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Camellia sinensis,チャノキ,Stuart Cable,iNaturalist,https://www.inaturalist.org/photos/3431826,cc-by,https://creativecommons.org/licenses/by/4.0/,"Camellia sinensis [Camellia sinensis] — Stuart Cable / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/3431826. Original attribution: (c) Stuart Cable, some rights reserved (CC BY), uploaded by Stuart Cable. Resized and re-encoded; no subject alteration."
Camelus dromedarius,ヒトコブラクダ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/105974064,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Camelus dromedarius [Camelus dromedarius] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/105974064. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Camelus ferus,野生フタコブラクダ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/350434061,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Camelus ferus [Camelus ferus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/350434061. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Candida albicans,カンジダ・アルビカンス,Ajay Kumar Chaurasiya,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Candida_albicans_colony_morphology_on_Sabouraud_dextrose_agar_(SDA)_after_72_hours_of_incubation-Reverse_view.jpg,cc-by,https://creativecommons.org/licenses/by/4.0,"Candida albicans colony morphology on Sabouraud dextrose agar (SDA) after 72 hours of incubation-Reverse view [Candida albicans] — Ajay Kumar Chaurasiya / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Candida_albicans_colony_morphology_on_Sabouraud_dextrose_agar_(SDA)_after_72_hours_of_incubation-Reverse_view.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Canis latrans,コヨーテ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/63301364,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Canis latrans [Canis latrans] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/63301364. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Canis lupus,ハイイロオオカミ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/122069665,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Canis lupus [Canis lupus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/122069665. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Cannabis sativa,アサ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/83313008,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Cannabis sativa [Cannabis sativa] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/83313008. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Cantharellus cibarius,アンズタケ,Horst74,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Li%C5%A1ka_obecn%C3%A1D.JPG,cc-by,https://creativecommons.org/licenses/by/3.0,"Liška obecnáD [Cantharellus cibarius] — Horst74 / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/3.0); source: https://commons.wikimedia.org/wiki/File:Li%C5%A1ka_obecn%C3%A1D.JPG. Original attribution: Own work. Resized and re-encoded; no subject alteration."
