scientificName,nameJa,assetId,status,author,source,photoUrl,licenseName,licenseUrl,credit
Aix sponsa,アメリカオシ,inat-274995282,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/274995282,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Aix sponsa [Aix sponsa] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/274995282. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Ajuga reptans,セイヨウジュウニヒトエ,commons-112098973,supplementary_only,Josep Gesti,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Ajuga_reptans,_Sant_Mart%C3%AD_Sapresa.jpg",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Ajuga reptans, Sant Martí Sapresa [Ajuga reptans] — Josep Gesti / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Ajuga_reptans,_Sant_Mart%C3%AD_Sapresa.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Ajuga reptans,セイヨウジュウニヒトエ,commons-2027692,primary_candidate,G. Edward Johnson,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Ajuga_reptans_20070429_132711_1.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,"Ajuga reptans 20070429 132711 1 [Ajuga reptans] — G. Edward Johnson / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0/); source: https://commons.wikimedia.org/wiki/File:Ajuga_reptans_20070429_132711_1.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Ajuga reptans,セイヨウジュウニヒトエ,inat-28863996,supplementary_only,Nasser Halaweh,iNaturalist,https://www.inaturalist.org/photos/28863996,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Ajuga reptans [Ajuga reptans] — Nasser Halaweh / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/28863996. Original attribution: (c) Nasser Halaweh, some rights reserved (CC BY), uploaded by Nasser Halaweh. Resized and re-encoded; no subject alteration."
Alcedo atthis,カワセミ,commons-148765013,primary_candidate,Tony Wood,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alcedo_atthis_-England-8_(cropped).jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Alcedo atthis -England-8 (cropped) [Alcedo atthis] — Tony Wood / Wikimedia Commons, CC BY 2.0 (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Alcedo_atthis_-England-8_(cropped).jpg. Original attribution: Looking for Fish. Resized and re-encoded; no subject alteration."
Alcedo atthis,カワセミ,inat-347327856,primary_candidate,SteveM4560,iNaturalist,https://www.inaturalist.org/photos/347327856,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Alcedo atthis [Alcedo atthis] — SteveM4560 / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/347327856. Original attribution: (c) SteveM4560, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Alces alces,ヘラジカ,commons-36533916,primary_candidate,Paxson Woelber,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alaska_moose.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Alaska moose [Alces alces] — Paxson Woelber / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Alaska_moose.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Alces alces,ヘラジカ,inat-458933375,supplementary_only,Dan Vickers,iNaturalist,https://www.inaturalist.org/photos/458933375,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Alces alces [Alces alces] — Dan Vickers / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/458933375. Original attribution: (c) Dan Vickers, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Alliaria petiolata,ガーリックマスタード,commons-118226107,supplementary_only,Ermell,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Knoblauchrauke_(Alliaria_petiolata)-20220502-RM-123023.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Knoblauchrauke (Alliaria petiolata)-20220502-RM-123023 [Alliaria petiolata] — Ermell / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Knoblauchrauke_(Alliaria_petiolata)-20220502-RM-123023.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Alliaria petiolata,ガーリックマスタード,commons-6156271,primary_candidate,O. Pichard,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alliaria_petiolata_marais-belloy-sur-somme_80_26042007_3.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Alliaria petiolata marais-belloy-sur-somme 80 26042007 3 [Alliaria petiolata] — O. Pichard / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Alliaria_petiolata_marais-belloy-sur-somme_80_26042007_3.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Alliaria petiolata,ガーリックマスタード,inat-490983937,supplementary_only,Alexander Dubynin,iNaturalist,https://www.inaturalist.org/photos/490983937,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Alliaria petiolata [Alliaria petiolata] — Alexander Dubynin / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/490983937. Original attribution: (c) Alexander Dubynin, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Alligator mississippiensis,ミシシッピワニ,commons-2073819,primary_candidate,User:Postdlf,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:American_Alligator.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,"American Alligator [Alligator mississippiensis] — User:Postdlf / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0/); source: https://commons.wikimedia.org/wiki/File:American_Alligator.jpg. Original attribution: Postdlf. Resized and re-encoded; no subject alteration."
Alligator mississippiensis,ミシシッピワニ,inat-113744549,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/113744549,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Alligator mississippiensis [Alligator mississippiensis] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/113744549. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Allium ursinum,,commons-32928912,supplementary_only,Rodolph,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Photo_of_Allium_Ursinum,_wild_garlic,_north-west_Hampshire,_UK,_May_2014.jpg",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Photo of Allium Ursinum, wild garlic, north-west Hampshire, UK, May 2014 [Allium ursinum] — Rodolph / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Photo_of_Allium_Ursinum,_wild_garlic,_north-west_Hampshire,_UK,_May_2014.jpg. Original attribution: Rodolph at English Wikipedia. Resized and re-encoded; no subject alteration."
Allium ursinum,,commons-99389237,supplementary_only,"Krzysztof Ziarnek, Kenraiz",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Allium_ursinum_kz10.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Allium ursinum kz10 [Allium ursinum] — Krzysztof Ziarnek, Kenraiz / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Allium_ursinum_kz10.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Allium ursinum,,inat-10674,supplementary_only,Ulrika,iNaturalist,https://www.inaturalist.org/photos/10674,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Allium ursinum [Allium ursinum] — Ulrika / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/10674. Original attribution: (c) Ulrika, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Alnus glutinosa,ヨーロッパハンノキ,commons-105105680,primary_candidate,"Agnieszka Kwiecień, Nova",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alnus_glutinosa_Olsza_czarna_2020-07-31_02.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Alnus glutinosa Olsza czarna 2020-07-31 02 [Alnus glutinosa] — Agnieszka Kwiecień, Nova / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Alnus_glutinosa_Olsza_czarna_2020-07-31_02.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Alnus glutinosa,ヨーロッパハンノキ,commons-1351542,supplementary_only,Nikanos,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alnus_glutinosa_007.jpg,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,"Alnus glutinosa 007 [Alnus glutinosa] — Nikanos / Wikimedia Commons, CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5); source: https://commons.wikimedia.org/wiki/File:Alnus_glutinosa_007.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Alnus glutinosa,ヨーロッパハンノキ,inat-299935449,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/299935449,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Alnus glutinosa [Alnus glutinosa] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/299935449. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Aloe vera,アロエベラ,commons-5084561,primary_candidate,"Collage by en:User:MidgleyDJ , original images from Wikimedia commons ( Image:Aloe_vera_offsets.jpg and Image:Aloe_vera_C.jpg )",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aloe_vera_flower_inset.png,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Aloe vera flower inset [Aloe vera] — Collage by en:User:MidgleyDJ , original images from Wikimedia commons ( Image:Aloe_vera_offsets.jpg and Image:Aloe_vera_C.jpg ) / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Aloe_vera_flower_inset.png. Original attribution: See author.. Resized and re-encoded; no subject alteration."
Aloe vera,アロエベラ,inat-340224811,primary_candidate,Photo by David J. Stang,iNaturalist,https://www.inaturalist.org/photos/340224811,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,"Aloe vera [Aloe vera] — Photo by David J. Stang / iNaturalist, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/340224811. Original attribution: (c) Photo by David J. Stang, some rights reserved (CC BY-SA). Resized and re-encoded; no subject alteration."
Alopochen aegyptiaca,エジプトガン,inat-499763170,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/499763170,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Alopochen aegyptiaca [Alopochen aegyptiaca] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/499763170. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Alouatta seniculus,アカホエザル,commons-26314153,primary_candidate,Miguelrangeljr,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alouatta_seniculus_Sorocaba.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Alouatta seniculus Sorocaba [Alouatta seniculus] — Miguelrangeljr / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Alouatta_seniculus_Sorocaba.JPG. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Alouatta seniculus,アカホエザル,inat-604749963,supplementary_only,desertnaturalist,iNaturalist,https://www.inaturalist.org/photos/604749963,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Alouatta seniculus [Alouatta seniculus] — desertnaturalist / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/604749963. Original attribution: (c) desertnaturalist, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Amanita muscaria,ベニテングタケ,commons-6067277,primary_candidate,Tony Wills,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Fly_Agaric_mushroom_04.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Fly Agaric mushroom 04 [Amanita muscaria] — Tony Wills / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Fly_Agaric_mushroom_04.jpg. Original attribution: Tony Wills. Resized and re-encoded; no subject alteration."
Amanita phalloides,タマゴテングタケ,commons-329999,supplementary_only,Archenzo,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Amanita_phalloides_1.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,"Amanita phalloides 1 [Amanita phalloides] — Archenzo / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0/); source: https://commons.wikimedia.org/wiki/File:Amanita_phalloides_1.JPG. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Amanita phalloides,タマゴテングタケ,commons-35600671,primary_candidate,Jerzy Opioła,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Amanita_phalloides_a1_(1).JPG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Amanita phalloides a1 (1) [Amanita phalloides] — Jerzy Opioła / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Amanita_phalloides_a1_(1).JPG. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Amanita phalloides,タマゴテングタケ,commons-46706852,supplementary_only,Albarubescens,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Amanita_phalloides_var_alba.JPG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Amanita phalloides var alba [Amanita phalloides] — Albarubescens / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Amanita_phalloides_var_alba.JPG. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Amblyrhynchus cristatus,ウミイグアナ,commons-30583189,primary_candidate,"RAF-YYC from Calgary, Canada",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Amblyrhynchus_cristatus_(3838137696).jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Amblyrhynchus cristatus (3838137696) [Amblyrhynchus cristatus] — RAF-YYC from Calgary, Canada / Wikimedia Commons, CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0); source: https://commons.wikimedia.org/wiki/File:Amblyrhynchus_cristatus_(3838137696).jpg. Original attribution: IMG_0230. Resized and re-encoded; no subject alteration."
Amblyrhynchus cristatus,ウミイグアナ,inat-29325793,primary_candidate,Shawn O'Donnell,iNaturalist,https://www.inaturalist.org/photos/29325793,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Amblyrhynchus cristatus [Amblyrhynchus cristatus] — Shawn O'Donnell / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/29325793. Original attribution: (c) Shawn O'Donnell, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
